Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,10.162000,10.428000,10.162000,10.316000,9.993860,10517381
2022-11-16,10.264000,10.320000,10.116000,10.134000,9.817543,8055010
2022-11-17,10.162000,10.210000,9.946000,10.100000,9.784605,5452795
2022-11-18,10.148000,10.212000,10.100000,10.212000,9.893107,13274434
2022-11-21,10.150000,10.280000,10.150000,10.218000,9.898921,6870303
2022-11-22,10.192000,10.236000,10.130000,10.168000,9.850482,5604590
2022-11-23,10.212000,10.246000,10.174000,10.226000,9.906671,6322090
2022-11-24,10.248000,10.416000,10.244000,10.370000,10.046173,5644328
2022-11-25,10.500000,10.616000,10.330000,10.390000,10.065550,7963727
2022-11-28,10.302000,10.348000,10.206000,10.206000,9.887295,5924357
2022-11-29,10.282000,10.288000,10.094000,10.210000,9.891170,4868105
2022-11-30,10.250000,10.298000,10.064000,10.122000,9.805918,8038077
2022-12-01,10.182000,10.214000,9.905000,9.905000,9.595694,9702468
2022-12-02,9.901000,10.050000,9.832000,10.024000,9.710979,6972588
2022-12-05,10.180000,10.298000,10.136000,10.150000,9.833043,8574648
2022-12-06,10.140000,10.178000,9.993000,10.072000,9.757479,7514624
2022-12-07,10.012000,10.084000,9.937000,9.966000,9.654789,6879955
2022-12-08,9.964000,10.082000,9.923000,10.022000,9.709041,5573833
2022-12-09,10.050000,10.146000,9.934000,10.140000,9.823357,6945486
2022-12-12,10.086000,10.144000,9.944000,10.010000,9.697415,4997210
2022-12-13,10.084000,10.294000,10.048000,10.248000,9.927983,8755542
2022-12-14,10.260000,10.286000,10.078000,10.086000,9.771043,6248735
2022-12-15,10.000000,10.038000,9.679000,9.713000,9.409690,13152769
2022-12-16,9.700000,9.940000,9.689000,9.905000,9.595694,18360826
2022-12-19,9.900000,10.034000,9.886000,9.938000,9.627664,5155022
2022-12-20,9.868000,10.508000,9.858000,10.508000,10.179865,14956743
2022-12-21,10.552000,10.714000,10.326000,10.644000,10.311618,8155800
2022-12-22,10.682000,10.788000,10.610000,10.636000,10.303866,7529879
2022-12-23,10.672000,10.728000,10.608000,10.706000,10.371681,3388365
2022-12-27,10.750000,10.786000,10.672000,10.710000,10.375556,3160258
2022-12-28,10.744000,10.744000,10.594000,10.630000,10.298055,3598372
2022-12-29,10.590000,10.722000,10.558000,10.704000,10.369744,3979910
2022-12-30,10.670000,10.680000,10.588000,10.588000,10.257366,3179716
2023-01-02,10.640000,10.996000,10.640000,10.942000,10.600312,5904673
2023-01-03,10.900000,11.138000,10.870000,11.112000,10.765003,8306776
2023-01-04,11.110000,11.740000,11.100000,11.698000,11.332704,14036108
2023-01-05,11.706000,11.710000,11.424000,11.494000,11.135075,10433214
2023-01-06,11.498000,11.624000,11.362000,11.596000,11.233889,9616404
2023-01-09,11.602000,11.764000,11.588000,11.714000,11.348204,8536936
2023-01-10,11.634000,11.708000,11.542000,11.656000,11.292015,6334552
2023-01-11,11.724000,11.812000,11.610000,11.698000,11.332704,7080438
2023-01-12,11.760000,11.878000,11.702000,11.756000,11.388892,7619292
2023-01-13,11.800000,11.828000,11.514000,11.690000,11.324953,9428713
2023-01-16,11.766000,11.906000,11.750000,11.802000,11.433456,6139378
2023-01-17,11.802000,12.056000,11.784000,11.938000,11.565209,9266647
2023-01-18,11.900000,12.024000,11.884000,11.996000,11.621398,8855482
2023-01-19,11.832000,11.994000,11.630000,11.754000,11.386955,9530764
2023-01-20,11.840000,12.086000,11.832000,11.982000,11.607836,8561500
2023-01-23,12.022000,12.062000,11.904000,11.916000,11.543897,5341974
2023-01-24,11.946000,12.022000,11.844000,11.976000,11.602022,5781917
2023-01-25,11.834000,11.914000,11.512000,11.914000,11.541959,11874918
2023-01-26,11.980000,12.140000,11.916000,12.132000,11.753151,9457563
2023-01-27,12.132000,12.132000,12.132000,12.132000,11.753151,0
2023-01-30,12.314000,12.362000,12.178000,12.278000,11.894592,6856758
2023-01-31,12.336000,12.342000,12.094000,12.208000,11.826778,7382450
2023-02-01,12.234000,12.346000,12.118000,12.250000,11.867466,8527714
2023-02-02,12.290000,12.312000,11.388000,11.456000,11.098261,47541873
2023-02-03,11.522000,11.590000,11.314000,11.530000,11.169950,15935309
2023-02-06,11.420000,11.454000,11.182000,11.356000,11.001384,9137764
2023-02-07,11.406000,11.530000,11.304000,11.530000,11.169950,6676906
2023-02-08,11.680000,11.718000,11.600000,11.668000,11.303641,9447917
2023-02-09,11.720000,11.816000,11.674000,11.700000,11.334641,6674936
2023-02-10,11.560000,11.590000,11.266000,11.338000,10.983946,11291653
2023-02-13,11.300000,11.424000,11.294000,11.370000,11.014946,5556598
2023-02-14,11.468000,11.614000,11.300000,11.552000,11.191263,9340518
2023-02-15,11.454000,11.568000,11.394000,11.410000,11.053698,7289623
2023-02-16,11.550000,11.860000,11.550000,11.860000,11.489645,19965197
2023-02-17,11.782000,12.064000,11.768000,11.880000,11.509021,12121921
2023-02-20,11.920000,11.922000,11.584000,11.632000,11.268764,6743150
2023-02-21,11.650000,11.680000,11.450000,11.596000,11.233889,5266856
2023-02-22,11.558000,11.568000,11.266000,11.420000,11.063385,7780115
2023-02-23,11.496000,11.530000,11.386000,11.468000,11.109886,5192731
2023-02-24,11.486000,11.520000,11.294000,11.294000,10.941319,9848800
2023-02-27,11.390000,11.660000,11.388000,11.550000,11.189325,5650243
2023-02-28,11.510000,11.878000,11.458000,11.800000,11.431519,9980680
2023-03-01,11.840000,11.860000,11.536000,11.592000,11.230014,8590829
2023-03-02,11.546000,11.578000,11.366000,11.446000,11.088573,7502204
2023-03-03,11.484000,11.690000,11.448000,11.668000,11.303641,6419297
2023-03-06,11.716000,11.786000,11.626000,11.768000,11.400517,6916607
2023-03-07,11.788000,11.790000,11.564000,11.586000,11.224202,7318085
2023-03-08,11.510000,11.710000,11.456000,11.636000,11.272639,6998563
2023-03-09,11.630000,11.664000,11.470000,11.514000,11.154449,4831998
2023-03-10,10.928000,10.940000,10.382000,10.668000,10.334868,35032851
2023-03-13,10.700000,10.778000,9.832000,10.148000,9.831106,34947205
2023-03-14,10.084000,10.660000,10.024000,10.582000,10.251554,18529040
2023-03-15,10.494000,10.634000,9.582000,9.603000,9.303124,31934640
2023-03-16,10.094000,10.176000,9.256000,9.479000,9.182997,30759616
2023-03-17,9.546000,9.827000,9.135000,9.334000,9.042524,30500661
2023-03-20,8.800000,9.453000,8.313000,9.287000,8.996992,41683233
2023-03-21,9.550000,9.878000,9.499000,9.849000,9.541443,22579889
2023-03-22,9.799000,9.990000,9.643000,9.643000,9.341875,16660558
2023-03-23,9.580000,9.658000,9.295000,9.336000,9.044463,16945466
2023-03-24,9.065000,9.066000,7.945000,8.540000,8.273319,88041869
2023-03-27,8.918000,9.147000,8.623000,9.065000,8.781925,32872300
2023-03-28,9.144000,9.265000,8.769000,8.922000,8.643391,18940446
2023-03-29,9.016000,9.202000,8.956000,9.143000,8.857489,12545666
2023-03-30,9.220000,9.412000,9.163000,9.289000,8.998930,14015671
2023-03-31,9.280000,9.403000,9.139000,9.356000,9.063838,14747991
2023-04-03,9.397000,9.700000,9.349000,9.465000,9.169435,12953773
2023-04-04,9.510000,9.602000,9.315000,9.328000,9.036713,10248517
2023-04-05,9.347000,9.500000,9.217000,9.300000,9.009587,9507118
2023-04-06,9.324000,9.474000,9.318000,9.456000,9.160716,8251227
2023-04-11,null,null,null,null,null,null
2023-04-12,9.620000,9.732000,9.570000,9.596000,9.296343,7399326
2023-04-13,9.550000,9.606000,9.476000,9.519000,9.221748,6201815
2023-04-14,9.579000,9.982000,9.508000,9.954000,9.643165,17128905
2023-04-17,10.000000,10.008000,9.681000,9.733000,9.429065,11374007
2023-04-18,9.880000,10.028000,9.848000,9.914000,9.604413,11195754
2023-04-19,9.869000,10.020000,9.810000,10.006000,9.693540,7578472
2023-04-20,10.054000,10.218000,9.867000,9.913000,9.603444,11807406
2023-04-21,9.854000,9.944000,9.802000,9.895000,9.586007,8880319
2023-04-24,9.848000,9.998000,9.822000,9.897000,9.587944,7666257
2023-04-25,9.794000,9.827000,9.501000,9.518000,9.220778,12953974
2023-04-26,9.490000,9.601000,9.217000,9.558000,9.259530,11967483
2023-04-27,9.698000,9.903000,9.233000,9.794000,9.488160,16342630
2023-04-28,9.939000,9.995000,9.676000,9.943000,9.632507,14256188
2023-05-02,9.967000,10.064000,9.612000,9.633000,9.332189,11158395
2023-05-03,9.733000,9.734000,9.518000,9.565000,9.266311,7464559
2023-05-04,9.600000,9.644000,9.134000,9.247000,8.958241,12751097
2023-05-05,9.360000,9.685000,9.360000,9.665000,9.363189,9575491
2023-05-08,9.637000,9.711000,9.606000,9.674000,9.371907,5631996
2023-05-09,9.684000,9.716000,9.562000,9.671000,9.369001,5512156
2023-05-10,9.700000,9.872000,9.682000,9.716000,9.412596,8024064
2023-05-11,9.717000,9.786000,9.530000,9.588000,9.288593,8099805
2023-05-12,9.660000,9.699000,9.570000,9.616000,9.315719,7201661
2023-05-15,9.705000,9.750000,9.625000,9.722000,9.418409,5390217
2023-05-16,9.670000,9.796000,9.579000,9.607000,9.307000,8163970
2023-05-17,9.520000,9.694000,9.398000,9.691000,9.388377,10779180
2023-05-18,9.616000,9.845000,9.552000,9.760000,9.760000,11097278
2023-05-19,9.773000,9.888000,9.744000,9.780000,9.780000,10831980
2023-05-22,9.733000,9.919000,9.723000,9.865000,9.865000,7362728
2023-05-23,null,null,null,null,null,null
2023-05-24,9.862000,9.881000,9.676000,9.736000,9.736000,7566506
2023-05-25,9.738000,9.781000,9.484000,9.701000,9.701000,7421989
2023-05-26,9.740000,9.796000,9.518000,9.742000,9.742000,6402968
2023-05-29,9.857000,9.862000,9.633000,9.690000,9.690000,3362420
2023-05-30,9.640000,9.791000,9.590000,9.646000,9.646000,8098978
2023-05-31,9.605000,9.696000,9.442000,9.476000,9.476000,18850570
2023-06-01,null,null,null,null,null,null
2023-06-02,9.619000,9.885000,9.619000,9.862000,9.862000,9026298
2023-06-05,9.900000,9.930000,9.612000,9.696000,9.696000,7065659
2023-06-06,9.638000,9.809000,9.610000,9.784000,9.784000,5845654
2023-06-07,9.827000,9.852000,9.685000,9.812000,9.812000,5913551
2023-06-08,9.879000,9.993000,9.824000,9.863000,9.863000,7803990
2023-06-09,9.871000,9.935000,9.786000,9.843000,9.843000,6840401
2023-06-12,null,null,null,null,null,null
2023-06-13,9.870000,9.902000,9.755000,9.860000,9.860000,8198336
2023-06-14,9.900000,10.064000,9.858000,9.930000,9.930000,11448955
2023-06-15,9.872000,9.905000,9.621000,9.636000,9.636000,18416643
2023-06-16,9.627000,9.634000,9.304000,9.509000,9.509000,33381496
2023-06-19,9.465000,9.566000,9.355000,9.405000,9.405000,9103061
2023-06-20,9.345000,9.435000,9.305000,9.326000,9.326000,6644224
2023-06-21,9.314000,9.514000,9.251000,9.436000,9.436000,9553765
2023-06-22,9.350000,9.351000,9.171000,9.300000,9.300000,8236890
2023-06-23,9.250000,9.282000,9.119000,9.165000,9.165000,8832020
2023-06-26,9.166000,9.222000,8.903000,9.178000,9.178000,10225013
2023-06-27,9.250000,9.348000,9.142000,9.343000,9.343000,7925071
2023-06-28,9.350000,9.403000,9.246000,9.380000,9.380000,6994538
2023-06-29,9.430000,9.545000,9.380000,9.518000,9.518000,6746246
2023-06-30,9.587000,9.694000,9.544000,9.618000,9.618000,9063276
2023-07-03,9.660000,9.769000,9.636000,9.730000,9.730000,6557700
2023-07-04,9.750000,9.791000,9.622000,9.631000,9.631000,5465354
2023-07-05,9.544000,9.588000,9.458000,9.494000,9.494000,7959524
2023-07-06,9.319000,9.368000,9.049000,9.082000,9.082000,12961112
2023-07-07,9.097000,9.307000,9.083000,9.276000,9.276000,7164009
2023-07-10,9.250000,9.468000,9.227000,9.426000,9.426000,7730865
2023-07-11,9.420000,9.487000,9.299000,9.477000,9.477000,8579677
2023-07-12,9.410000,9.462000,9.259000,9.443000,9.443000,11757569
2023-07-13,9.434000,9.648000,9.391000,9.593000,9.593000,11582603
2023-07-14,9.574000,9.882000,9.549000,9.610000,9.610000,16265110
2023-07-17,9.575000,9.851000,9.550000,9.837000,9.837000,11874562
2023-07-18,9.830000,9.909000,9.693000,9.898000,9.898000,10269051
2023-07-19,9.949000,10.064000,9.917000,10.054000,10.054000,11920024
2023-07-20,10.040000,10.206000,10.040000,10.120000,10.120000,12501262
2023-07-21,10.160000,10.256000,10.130000,10.198000,10.198000,10710460
2023-07-24,10.160000,10.306000,10.130000,10.274000,10.274000,7149614
2023-07-25,10.330000,10.450000,10.276000,10.408000,10.408000,12754616
2023-07-26,10.300000,10.708000,10.184000,10.550000,10.550000,19706518
2023-07-27,10.652000,10.656000,10.058000,10.198000,10.198000,20315989
2023-07-28,10.172000,10.260000,10.086000,10.112000,10.112000,12648377
2023-07-31,10.150000,10.182000,10.056000,10.080000,10.080000,6285377
2023-08-01,10.078000,10.108000,9.949000,10.010000,10.010000,7948559
2023-08-02,9.890000,9.926000,9.754000,9.780000,9.780000,11953229
2023-08-03,9.780000,9.984000,9.741000,9.984000,9.984000,8455372
2023-08-04,10.070000,10.084000,9.937000,10.058000,10.058000,7669188
2023-08-07,null,null,null,null,null,null
2023-08-08,9.890000,9.918000,9.640000,9.710000,9.710000,14085618
2023-08-09,9.826000,10.012000,9.826000,9.866000,9.866000,7922249
2023-08-10,9.931000,10.116000,9.926000,10.012000,10.012000,8602903
2023-08-11,10.000000,10.054000,9.910000,9.941000,9.941000,7873584
2023-08-14,9.948000,10.042000,9.907000,9.976000,9.976000,4251810
2023-08-15,9.980000,10.038000,9.870000,9.920000,9.920000,6343633
2023-08-16,9.869000,9.926000,9.832000,9.867000,9.867000,4738226
2023-08-17,9.817000,9.998000,9.811000,9.910000,9.910000,6593593
2023-08-18,9.840000,9.896000,9.762000,9.870000,9.870000,8230173
2023-08-21,9.850000,9.915000,9.797000,9.797000,9.797000,5381217
2023-08-22,9.857000,9.939000,9.822000,9.822000,9.822000,5692820
2023-08-23,9.866000,9.961000,9.758000,9.833000,9.833000,6201942
2023-08-24,9.930000,9.986000,9.855000,9.926000,9.926000,5637990
2023-08-25,9.950000,10.008000,9.878000,9.896000,9.896000,6348517
2023-08-28,9.965000,10.158000,9.964000,10.132000,10.132000,7625196
2023-08-29,10.178000,10.298000,10.178000,10.270000,10.270000,6914005
2023-08-30,10.280000,10.380000,10.174000,10.190000,10.190000,7141296
2023-08-31,10.200000,10.254000,10.052000,10.052000,10.052000,10373284
2023-09-01,10.086000,10.132000,9.984000,10.084000,10.084000,7027934
2023-09-04,10.140000,10.172000,10.028000,10.058000,10.058000,3736972
2023-09-05,9.992000,9.994000,9.721000,9.760000,9.760000,13550109
2023-09-06,9.684000,9.736000,9.512000,9.571000,9.571000,12771001
2023-09-07,9.535000,9.654000,9.526000,9.584000,9.584000,7485411
2023-09-08,9.593000,9.682000,9.531000,9.652000,9.652000,8708500
2023-09-11,9.720000,9.935000,9.720000,9.837000,9.837000,9915740
2023-09-12,9.849000,9.899000,9.776000,9.836000,9.836000,7546325
2023-09-13,9.840000,10.128000,9.822000,10.116000,10.116000,13120375
2023-09-14,10.138000,10.354000,10.042000,10.298000,10.298000,11950931
2023-09-15,10.360000,10.396000,10.214000,10.250000,10.250000,21385343
2023-09-18,10.272000,10.320000,10.022000,10.054000,10.054000,11141952
2023-09-19,10.044000,10.138000,9.982000,10.052000,10.052000,5125569
2023-09-20,10.098000,10.178000,10.058000,10.150000,10.150000,4965113
